"file","mfcc_1","mfcc_2","mfcc_3","mfcc_4","mfcc_5","mfcc_6","mfcc_7","mfcc_8","mfcc_9","mfcc_10","mfcc_11","mfcc_12","mfcc_13"
"03a04Wc.wav","74.923204023457","-2.66079929431694","-5.15784056042314","-0.409710165316872","-4.47016940841189","0.583170860750774","-5.95630529599364","-1.80167859591488","-8.27256709164884","-1.94128582219813","-0.962205454792827","-5.37197997008861","-1.70314598729423"
"03a05Aa.wav","79.4143334401828","-4.03807444173956","-0.779583259568328","2.52712369140028","-3.26395879560477","-0.981991427879708","-5.62552893734326","-2.55578461554263","-8.16347803720885","-1.40913551544395","-5.59973604619905","-2.71081435395239","-3.59243765494105"
"03a05Fc.wav","74.5385057967607","-2.48353185666188","0.00196349736206464","3.59874585716144","-1.92994768839643","-0.339391965919017","-4.13911540007235","-1.41347736374291","-5.78688915057344","1.1679929204429","-4.00724279805495","-2.11936321087341","-1.72431648722173"
"03a05Nd.wav","73.9940778643487","0.330372523462246","1.08178392126629","5.47878676573648","-1.33452029748268","0.315892304784113","-2.50112909264225","-4.2353578690355","-4.01699008630018","1.42565709240844","-1.58569328182792","-1.58713546012168","-0.910146640552772"
"03a05Tc.wav","75.2449121036485","-0.769033532695694","2.05044370048424","5.92856464386501","-1.93391609889941","2.26984649051156","-2.33708406733845","-2.37955818123056","-1.60035499562214","1.82500038099954","-0.121226707000622","-2.83907774404772","1.39451955378888"
"03a05Wa.wav","74.0312249062211","-3.76121589091262","-2.70197356124842","3.01955590862495","-3.93438387070572","-0.819931938281136","-3.36894482775549","-4.14919220795124","-6.02230716536149","1.25549541855714","-4.13719705673322","-1.57408192840129","-2.24841217245555"
"03a05Wb.wav","75.0100028254164","-3.33215374781216","-5.06076853919418","0.489434008133546","-4.66226689078007","-0.546367282965012","-6.35198866169405","-4.47312362236123","-7.36727450700177","-0.446850753134149","-3.13635671771529","-2.65113044684769","-2.96463188879009"
"03a07Fa.wav","80.3050975597323","-3.31789180114603","0.420935915616459","2.58384207281975","-1.46598155672525","0.245507563914914","-3.45238647069619","-3.35887037704926","-7.5735656162151","-2.65113123105863","-4.79887999757971","-4.55123016598729","-4.13627370392033"
"03a07Fb.wav","81.6493797568602","-3.96169231711607","-0.293831569788949","2.92132329968284","-1.8589331599282","-2.63491471253294","-4.8775209433275","-3.67903536540214","-9.58290831211191","-4.41056486239407","-6.58813878752914","-5.72925999662868","-5.16725666624987"
"03a07La.wav","80.1921483844962","1.56498174797784","1.23251760531813","7.30646627081221","-1.03305929867616","3.22216586700805","-3.82040686467466","-4.24924301091668","-2.38039707018656","2.51748607616769","-2.10104803801518","-4.3401228484812","0.739845850688195"
"03a07Nc.wav","79.5304704403799","2.93491599165165","1.1228636887155","5.15730167847566","-0.276507477152318","0.994885702982704","-1.42600448333626","-2.28306344689043","-7.03924180101627","1.84639533867793","-4.02085363692394","-2.38498272330131","-1.74730185135165"
"03a07Wc.wav","79.4756963338356","-4.03505981891566","-4.14146767427545","2.23359566806412","-5.24555305195733","-1.03131091788106","-4.85745522500095","-5.37305166232385","-8.75265472169923","-2.98196067705977","-4.5576427713827","-3.73348165477277","-5.12305855057161"
"03b01Fa.wav","80.9545303926381","-2.77794913522289","-0.46950940664369","5.89323450615893","-1.62793291893834","-2.06749403156237","-5.60543367643787","-1.27079220170644","-7.56008304756438","-1.6762249601016","-5.23599278186638","-2.38660904112393","-1.57986860513791"
"03b01Lb.wav","76.8708393608866","0.393323672142528","-0.0195840824479954","8.58422937677501","-0.720868265692817","-1.18587620016989","-6.23952306784741","-3.07504471119208","-1.14025256111911","1.14952291311197","-5.19342340891345","-0.122098473168082","-0.725631785556161"
"03b01Nb.wav","74.0070858365788","1.55741785479334","-1.40921096106888","9.23951313683446","0.387699130355844","-0.38053954606418","-4.00169170345927","-3.24912651764972","-1.62398268768112","0.37922967951814","-4.1318814290756","-1.96009600094741","-2.14018214213133"
"03b01Td.wav","69.5337305789674","-0.929386119334544","1.0269157778917","5.42707817821915","-0.209619824435633","1.18077870043543","-3.2836322953278","-0.444978829152637","-0.190096785057856","-0.589174400433087","-3.10412965641942","-0.398554750046301","-0.0319623308504911"
"03b01Wa.wav","76.6699364744799","-2.60529541452555","-3.73449397320999","5.98852239321584","-1.77473021605631","-2.17324122646979","-5.89423433606005","-5.00220012338504","-5.92702127030671","-3.63009760438215","-2.83267897155347","-2.45336373514016","-3.39927399723127"
"03b01Wc.wav","73.5420066973765","-3.15677378140069","-1.50258113307038","5.35498473542518","-1.05529978120882","-1.62187610235619","-2.78360923196084","-2.27162995907605","-6.90957867507091","-1.87114163066035","-3.07367609095975","-3.4852449093761","-1.59367101102688"
"03b02Aa.wav","84.7830087097502","-2.65569663528437","-0.313652195465793","0.417220031425891","-2.38085660281646","1.10114559818704","-4.20380450148523","-2.34226471061864","-5.15730835568249","0.959651017116973","-4.35862594722449","-1.41938722236826","-1.0877544618932"
"03b02La.wav","74.8022615723045","2.8554383642172","1.21342215507411","3.91331881443978","-4.75177592031702","2.68665621931574","-5.3989737121222","-3.24265585863864","-1.43326555225199","2.96592802774487","-2.38779210128171","-1.49058921519724","0.744802485117247"
"03b02Na.wav","76.6325259908767","2.38127416974291","-0.228023460178736","4.67491296673169","-3.38157192580837","1.87772571614471","-4.92153875736654","-4.83130013552442","-1.39327505003436","1.61735839163211","-1.51841995645116","-0.388419167903962","-3.78360814865239"
"03b02Tb.wav","66.5143764555987","-0.245422716252177","2.16118164915247","2.31717382352382","-1.15775332355283","3.06094425513949","-2.60674321338321","-1.54053156241979","0.421560642683839","1.78724907019996","0.0357750980758015","0.508285902656529","-0.183926076143445"
"03b02Wb.wav","74.2963318077555","-0.210777339624418","-2.67765203246978","1.65693735784897","-4.95255316193294","0.14816534043064","-2.27698681185993","-5.09746497445087","-4.22158303261679","0.554004882784633","-2.39541659004107","-1.85529976517073","-3.53420964380264"
"03b03Nb.wav","75.315245116091","4.16313342652525","-0.945754480556691","3.8103163606309","-2.84512936169845","1.1460610233784","-3.37814518790732","-1.99599127545594","-4.52952316889511","3.15977926642731","-2.64037150068459","-0.357245985194074","-4.04995615525039"
"03b03Tc.wav","63.6280184628432","1.7542687182661","1.1409898855031","2.95671561193342","-2.7275412043455","3.19719755774299","-0.345043018041928","-3.21139521830209","-1.02827756247326","2.33615221780003","-0.361439746755744","-1.18305612464874","0.116786182504093"
"03b03Wc.wav","75.255947742405","-1.50681110152129","-3.66124291540879","0.982890234908043","-5.70063813151163","-0.295351485966644","-4.59142311021025","-5.6637649070412","-7.53965118271386","-0.424634165782197","-5.12009446463281","-3.02392996185159","-3.28324877372972"
"03b09La.wav","74.0260157653566","4.90263163966546","-1.45379690319104","7.89478351827549","0.263456574953214","0.430413380797049","-6.18792913142707","-3.79063884468204","-1.44129365425728","-1.47066195946155","-3.02934551634092","-0.542270512054033","-2.204623062989"
"03b09Nc.wav","73.5086258800231","2.97352049313649","-0.575307496405016","7.67504706813108","-0.612436674512842","-0.295030692726948","-3.08665312263754","-2.71746950265072","-6.16560379829462","1.17518314185071","-3.37387723045827","-0.345904124586053","-3.05665258572114"
"03b09Tc.wav","70.8350670173072","2.14362936412618","1.46754203516891","7.50884407349923","-0.156424901262098","2.23318218383917","-3.94318680004072","-3.52077701612361","-1.92662228646141","-1.43500381203919","-1.48570798695958","-0.885086552566948","0.333052515469547"
"03b09Wa.wav","73.2364382286531","-1.40560713262086","-2.60120088104677","6.55334494513838","-2.34497368332196","-1.76452882743454","-1.2066882667956","-4.926919413812","-7.30918213026101","-1.05232871626116","-4.01454079143402","-2.46230004311655","-4.66509519770075"
"03b10Ab.wav","70.1667312107225","-4.4491362473098","-1.22853120932705","2.55437916831063","-2.02297166163671","-0.608636684647679","-6.0333947371888","-1.6332377525076","-7.10952713546189","-2.83656147993678","-4.31568177136412","-2.78284430796774","-2.63039004938013"
"03b10Ec.wav","83.117593337549","0.720161483588288","-0.687385092073723","7.43998855097705","0.500029147608909","-2.87667217077881","-7.46551365594769","-2.60164838387129","-2.29943759199224","-1.00600003605198","-5.09953719804194","1.51933070479374","-6.03656665855393"
"03b10Na.wav","77.6767067935802","2.9365050628153","0.305102994434067","8.45742131658377","0.255576131418978","-1.19737038958818","-4.84535213633738","-2.86397217528779","-5.83900099802136","0.950559981829832","-4.34990925029614","1.06071268144547","-4.17384003123935"
"03b10Nc.wav","75.3954585404785","2.45209975735978","1.92247711138723","6.53591055693162","0.383175800250927","-0.648599209713442","-7.32555787712122","-0.743954011642799","-4.72237372158341","-0.282220860339711","-2.47339539792405","-1.69225124189339","-3.4608852337612"
"03b10Wb.wav","74.2473558901731","-2.39129157744498","-2.99217275706653","5.26125032347502","-3.50366254377653","-2.81482593207706","-3.45592210255883","-4.25096447280932","-10.2051486000781","-1.71542652658314","-4.5467249447386","-3.46393360879969","-5.11148276982437"
"03b10Wc.wav","77.3453729392977","-3.45066379179734","-3.5839309955403","3.44730374936612","-3.99559175350976","-3.34419624214005","-4.09644955492921","-3.35088135774071","-10.2356550371976","-2.83310571746631","-4.14491374230655","-4.91389030030042","-5.84481523289941"
"08a01Ab.wav","77.1471458462487","-1.9848018066923","-2.31733137095057","0.185660528307834","-1.33755011847994","0.6753967179275","-9.25444591014674","-0.184130635053333","-7.22709908415578","-2.07056790576722","-2.72334506854609","-5.13470817645647","-0.107617494299867"
"08a01Fd.wav","74.9090565286597","-2.3361482282086","-0.121488451780021","3.04090718154242","-0.995973171626357","1.15863317579951","-2.22588434126717","0.684816108718989","-2.34636377322911","1.16139545040572","-0.286287674033577","1.61802192195515","-0.0924916623576621"
"08a01Lc.wav","71.4964903494593","1.92931260941453","-0.742268556949333","0.563341617690043","-0.619855386071635","1.88590912670054","-6.00096870339755","-1.77192776557247","-5.24649435561526","0.632202257917132","-3.90449630542985","-3.90343779130247","-0.829493416261006"
"08a01Na.wav","72.0604680355034","0.31167168844823","1.52845890422771","2.35383559607733","-0.609031367536197","2.27067577214404","-4.12608271465633","-0.930396395695327","-3.63388285347244","0.930773630190625","-3.14717555980981","-2.33500447055276","1.30551570606182"
"08a01Wa.wav","68.0862869739879","-5.70576599543304","-4.93385840610979","0.723609281075724","-5.18180898853073","-0.495326999799499","-8.69871589991233","-0.787789041902486","-7.19005055869726","-2.65663910399049","-4.30437786838491","-3.39650817542699","-3.95677393592902"
"08a01Wc.wav","78.7627666317264","-7.21075302760024","-8.14002959656186","-0.0496485866531229","-6.68562664842794","-1.48133834400322","-7.23331551069543","-2.11658403057493","-9.04201166112465","-3.47507410341558","-7.83582564058776","-3.80156728994227","-3.16178060959966"
"08a02Ab.wav","76.8058455663798","-2.71970778690826","-1.79743271260705","1.787378222375","-2.94979164669404","-1.39379101806223","-3.49856517926093","-2.68668099918228","-6.27109366137189","-5.23778303064067","-3.84589081344902","-5.40837429471802","-1.62705830115906"
"08a02Ac.wav","69.9541573752799","-5.93546073987577","-0.51237761215632","2.80546347176353","-1.70973836578893","1.34249064599819","-0.0227777112223386","-0.599597764552756","-4.31120341415933","-2.75628707703874","-4.21876310226114","-4.85547973942743","0.0869926721442564"
"08a02Fe.wav","73.7786681455667","0.403269395839289","0.695370312911231","5.90845982765201","-0.0354794896926377","-1.41779085326799","-1.65974755950064","-3.28962663697523","-4.27595481269787","-2.14860239039466","-1.66663066761353","-2.65875989936107","-1.84850000487277"
"08a02La.wav","80.3330497941401","1.6293384202547","1.2475313119337","2.47489413345024","-0.409100374310487","-1.42282825540556","-4.38033842808823","-2.44401511563823","-7.98491430954165","-0.946534313729299","-4.28361882511295","-3.54754769987851","1.566264995998"
"08a02Na.wav","74.8045859381528","0.14166653709669","3.19262250195758","4.04370888510904","1.17370339075407","-0.484631992797685","-2.56781005818655","-2.5680838238919","-6.81969931359362","0.439737677609207","-2.87836175678271","-3.21607383410479","1.75170523757257"
"08a02Tb.wav","73.9856837019983","-1.70411658109755","3.37859104958182","4.35319457748751","1.5604062918344","2.9843965895726","0.62515046814659","3.9108316036396","-4.20176446699616","3.51316907035386","-0.263583903788623","0.0814465047211216","5.9101493220159"
"08a02Wc.wav","62.8339166200252","-4.98578697223509","-4.51428061963833","2.224528522839","-3.78658484292869","-0.65232390523745","-5.34782641450047","-1.93731994292149","-9.26485636885919","-3.25746186223244","-3.19201533194485","-7.36789964206795","-3.78144086290853"
"08a04Ff.wav","72.5080230577578","1.42242654004138","-1.01447789495805","2.78417734872898","1.04139524967798","-1.39703232623474","-3.13397706829059","-1.27400645659481","-4.75638093197338","-0.551653600559561","-4.77023809072866","-2.93489874640959","-0.672760980703728"
"08a04La.wav","84.8042841737555","2.99645755327528","0.779222752041871","-0.0148775397731804","1.85963376390074","-1.23233548475175","-3.50084100418974","-2.89932602726986","-8.02756451595999","1.43334773644124","-5.90287471242167","-2.78652664313045","2.51088916237026"
"08a04Nc.wav","76.5603433880557","1.53264275671284","2.52838488239558","1.18403860625218","0.778680931684268","1.591075613686","-3.2690217106384","-0.835209115078728","-6.62221232682801","0.443592349669331","-3.10480914612359","-5.03626344088082","3.0715496792741"
"08a04Tb.wav","68.5321330399326","-0.547697597046134","3.16121221953547","2.82730280374258","2.03427543155118","3.17266683224262","-0.447652501178589","3.1265157906978","-1.45589103488685","3.99856066948305","-1.31977576729144","-0.168936557717602","5.25532431258864"
"08a04Wc.wav","76.2681359754389","-4.79968658279011","-7.36864399564533","-1.98118105552244","-4.74517820728971","-1.49171558811675","-5.88321474290549","-0.327767940748651","-10.5089923110104","-3.05059068846217","-8.97515136809277","-5.45334443487878","-2.52380185682557"
"08a05Fe.wav","75.2179513055835","-0.605002857375259","-1.66760302514928","3.31615571157393","-2.75578341485979","-2.17564588114771","-4.71040859588453","-5.47408287570616","-4.17629293366422","-2.215401801856","-5.45494168121195","-3.51724416380668","-2.41541926075379"
"08a05Lc.wav","73.9157850389798","0.186164605573386","2.67600720131568","1.58882425102271","-1.52704914036321","-0.88345762977002","-4.74406277621449","-2.89165790487612","-5.70588920544035","-1.14406036327931","-4.46629798344207","-3.54294584128012","1.74712508328862"
"08a05Nb.wav","72.1917470588742","0.379626657786238","3.62291950763121","3.61775956325083","-0.555246161175009","-0.641428511768252","-3.89763012097053","-3.64847117100899","-5.98234665925017","-0.308245471489082","-2.6894558022713","-3.6554161270527","3.52287831360096"
"08a05Ta.wav","73.9442421929579","0.0370382933210228","4.24540366365479","3.543151239123","2.32547620566049","2.40634428434836","-0.730807671716911","0.821042631499109","-2.62172048621425","2.0693657710005","-1.82558967171156","0.0624995532131444","6.20239554858673"
"08a05Wa.wav","80.1718542753923","-5.03666269791412","-3.95994795778371","-1.2988589599933","-5.09410339020326","-1.83609172922395","-8.07183724261687","-1.38003421174195","-7.24737176526394","-4.75377228854375","-4.90706223319874","-5.63347846558072","-3.10588304448977"
"08a07Fd.wav","74.1258926741008","-0.371274187748465","-0.357850019150657","2.84599672372049","-0.83956342344246","-3.64444714205443","-4.49244009786588","-7.16452260200761","-3.97373239516096","-1.28962443044541","-7.66145794630905","-3.6386447717855","-1.13282487116337"
"08a07La.wav","78.4259667115595","2.56302262834103","4.10955704902254","3.66554526397264","2.36328043148433","-2.03108224689353","-0.737403143474256","-1.65061434827353","-6.97842374924608","-1.27627756241223","-4.01675335702468","-4.68011681057579","0.790706195845719"
"08a07Na.wav","78.2145966805073","0.928104373270334","3.13063106731453","4.6820160451295","0.962948860317177","-1.47702482318956","-3.12811300391325","-3.08046143581363","-9.24750003707989","-0.332487016220159","-4.31615714481939","-5.11465532722664","1.97001594989685"
"08a07Ta.wav","72.6956271077605","-1.58713141448038","3.58046668606507","4.33748509180657","3.92330317042716","3.50331573008132","-0.366274048208332","3.26748164604571","-1.97764663025971","3.07563954806933","-1.26233500600995","-0.479723444836303","5.06279504006516"
"08a07Tb.wav","70.3412209310938","-1.31274186650214","3.61794697331439","3.23254658999028","2.85791274424487","3.06803758789087","-0.370443961732664","2.6793840361649","-2.29835057891223","2.4310174240624","-1.21546732983914","-0.907471376365092","5.29431568268871"
"08a07Wc.wav","69.5035613074175","-5.8010127630426","-2.06429166487643","0.0491728806729548","-4.63601438695734","0.194486962692245","-5.20110659854596","-2.78635859997699","-9.56774689527285","-5.21429703332862","-8.32791652272285","-6.27015937589345","-0.879402785531321"
"08b01Aa.wav","75.9933180766611","-5.36396669331699","0.425920664596011","4.44021301001206","-0.536042217853996","-3.166602043892","-3.17056532942121","0.0309140648899265","-7.17136141783967","-5.19748799257111","-5.13930794273405","-5.43429160339686","-1.07975333674234"
"08b01Fd.wav","77.7899145840532","-2.18821227564212","0.826456748276525","6.87766604167573","0.326947009661652","-3.73402490893077","-5.681387282867","-2.65545142817335","-6.28881633219801","-2.04831557618883","-4.23958972921862","-1.85452165189295","-0.0385385953029176"
"08b01Fe.wav","76.1895485124549","-3.31946610618015","-0.999392420760737","6.3606973359485","-2.63444493224196","-4.74347882078938","-6.44689902602529","-4.70230455928241","-6.23311334796085","-3.16085409029637","-5.46434066583404","-3.89048952577499","-0.43791794254283"
"08b01Lb.wav","81.8885848273205","-1.72877763088379","3.9159443697861","5.7358558482339","-0.372914015824758","-3.17862417903567","-2.43619467838912","-0.891296349553658","-7.23602165651341","-1.58379150282746","-5.49944396930727","-1.83801059731635","2.60290430677673"
"08b01Na.wav","81.4640178156909","-1.39093570029426","2.99661521883808","6.69737597504537","1.25831360043011","-1.38153953747432","-5.05971759271591","-1.68040470206952","-7.87265306047651","-1.91679399535472","-3.40966368951282","-3.28583386586318","3.54690203159302"
"08b01Wa.wav","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN"
"08b02Ff.wav","73.7308894738338","-0.180740747827828","-3.50942174485476","-0.129474752664616","-4.47071847637689","-2.48663414053256","-3.71042928199891","-6.45274470607566","-5.51717247313998","-3.99933479179039","-6.51861530890138","-3.75164003076339","-1.11731823975407"
"08b02La.wav","71.8270954634348","4.48700862293949","2.36532002972806","0.477781770623622","0.318013061512443","-1.36638812350767","-1.09189839387335","-3.57231951524641","-3.70179967209996","-0.681493763819182","-4.62326614263853","-4.17971740684532","0.971259868057024"
"08b02Nb.wav","72.7319218554479","1.50633612253077","2.57774521887008","0.741622177481057","-0.549898130022456","0.241251047145117","-2.75469887934377","-2.44637899002319","-5.53222958093086","-0.436029367566975","-3.71463292884069","-4.82744707673245","1.45776992713142"
"08b02Tc.wav","67.3021187536511","-1.87739861628621","3.30281003629807","1.43139232133638","1.30279651275637","3.21633308134387","-0.101154523242638","2.15459355466143","-0.564211357697913","3.41076774677396","0.692645428549683","1.15782201991025","5.10818677675136"
"08b02Wd.wav","72.4755328521962","-3.73851872092187","-3.47834023977138","-1.33717837907169","-4.50213842280045","-0.890615784441405","-4.52434923583989","-0.774541797868559","-6.44789360456883","-2.93993149019273","-2.18016172642075","-3.20416447041917","-1.59314355821014"
"08b03Fe.wav","68.5446466889533","0.196902957173249","-2.38300627895789","1.48062948349349","-2.41297904761173","-1.54019428699394","-3.09113882301009","-5.25564268745055","-4.57674747406388","-2.06378810319285","-4.87649785126351","-3.3721142156085","-1.75993506469168"
"08b03Lc.wav","80.1516505410259","4.60166011964216","2.13840800685125","-0.531259350509463","0.400969867818065","1.9407609247267","-1.49277439784441","-1.62490907005603","-5.46553205646589","-2.07211496883222","-4.53569215766284","-5.38154309826051","2.23063698826636"
"08b03Nb.wav","77.6872511916694","2.00692319212051","1.28283092198031","-0.437562148199421","-2.95460757625078","1.53307491835095","-4.2203212868859","-2.66146941272394","-5.39282090482752","-2.76130847768539","-2.53401426910745","-6.47828720792683","0.491451572891153"
"08b03Tc.wav","67.5919748291307","-0.430289448715251","2.97503146942606","1.88091016585763","2.60878010874312","3.34913024607827","0.108412641976977","2.56058747165202","-1.57571128667358","3.48602182851006","-0.951605849870603","0.316269734780491","5.28012960162226"
"08b03Wd.wav","63.7159907277623","-1.58555498741398","-3.13680636249775","-0.690704394071267","-2.79227466254549","-0.690122496093507","-4.35736889768092","-1.5864019743563","-7.99947906166189","-3.5645390998752","-4.74599805331911","-5.18840543189027","-0.925189260809085"
"08b09Ab.wav","72.930407921754","-2.60664733339913","-1.57589948947864","2.08599244685161","-1.54728143271967","-1.13678888049376","-4.61729415394137","-2.07637141343201","-6.87253861941236","-2.78798988484128","-6.37308715329252","-4.58398905479855","0.122241983148952"
"08b09Fd.wav","72.2270274894171","-0.30321419401271","-1.74030285897448","4.405086640122","-2.30386494285424","-3.69017545435215","-5.72363306955863","-5.00311970290291","-6.01421014851922","-3.59742600366619","-4.1872039316111","-5.10606098666434","-4.60514571398196"
"08b09Lc.wav","77.3429289224981","2.65640807107876","3.71439792004347","3.77331865192632","3.63007143204195","-0.98998390619277","1.10430471760136","-1.31304956369425","-7.42195863502973","1.04113263618905","-5.69010668409631","-2.30652821336382","3.50241516709894"
"08b09Nb.wav","72.4258182139413","2.4418377182508","2.92119213872418","4.92243565361766","1.64978590111176","-1.33275956811264","-2.97022395547777","-1.36972754476781","-10.0707840380698","0.542775093070078","-3.32482708829558","-4.39563856880576","3.42276937879755"
"08b09Tb.wav","64.8804879627918","-0.681108407329625","3.17390374147863","3.84020383592407","2.99654653442672","2.47912356452566","-0.628717866144301","2.99838524620811","-2.84211369098408","3.01928234278713","-1.02923349292698","-0.476353593714642","6.35006621660275"
"08b09Wa.wav","71.6104436154886","-2.84238950515517","-2.07179253711219","2.86037882218247","-4.58003144959517","-2.85555258289717","-5.84990997611593","-1.13029427989155","-9.78002726608637","-3.47573871364727","-4.85122184117056","-4.77606764266424","-1.5548919449557"
"08b09Wc.wav","68.5057961905448","-3.0962250410222","-2.01709983934228","3.67474189632666","-3.48738591362637","-2.1366997528167","-4.82165890821543","-0.239456495440815","-9.21038133091253","-2.92114150088606","-4.99802608234265","-4.54027581902162","0.518642656905479"
"08b10Aa.wav","75.0306307586826","-3.24568812752994","-0.037246281285663","3.63280126235714","-1.21554716910282","-2.0388276835544","-3.12171972663036","-1.72888283039518","-8.01460034434157","-4.00836109316409","-5.64124415854672","-6.89988657945223","-0.476441784273467"
"08b10Fd.wav","77.6016644295931","-0.651410879140604","-0.978904066458824","5.18774663352922","-3.03020899599813","-3.61173140010344","-4.74579050796072","-3.37711108301228","-6.65437772724504","-3.02225104201039","-2.75698256184836","-3.37240434480734","-1.38173470418776"
"08b10La.wav","79.1212254429499","2.85583230236238","4.29662569390836","5.40578212489326","1.64517548038153","-2.2892601454054","-0.273894937008853","-1.79476230477999","-8.83175302699154","-1.2004846365475","-6.69129425731098","-2.74991993989028","3.13360496670296"
"08b10Nc.wav","73.555269813457","1.4493418328495","3.88272006413477","5.59912211681684","0.879378836048777","-1.42474570106728","-1.40395719700204","-0.771102188430427","-9.73209363503592","-1.44866134027993","-4.09368011111685","-6.76490827298945","2.84429344934548"
"08b10Tc.wav","69.158208697138","-1.02418467384957","3.32269566704293","5.14616209222641","3.05279680487508","2.84959303159499","1.24690215109939","3.33202162019638","-2.99967607516202","1.11367306407672","-1.83837999627593","-1.63243798308847","5.38284561051709"
"08b10Wa.wav","68.3280225927883","-3.43342085491992","-0.602167227764804","4.33139247231983","-4.28392320810339","-1.66436548304537","-3.58207079932869","-2.64553001349026","-9.60886056253536","-3.83444155456747","-5.35262910808949","-6.12409632632919","-0.237313328924924"
"09a01Ea.wav","69.4757000778709","-2.68752781357441","-4.53201733975488","1.82195926895284","-1.73776623597596","-3.15245879339775","-5.29302852915631","-0.774375442838702","-2.04842527234192","-1.52201316382653","1.01790302831808","-2.86519860272703","-1.23811947955275"
"09a01Fa.wav","75.0129407328308","-6.44001304110455","-10.3254774628797","3.71094856078602","-8.27691427095427","-1.43352081188947","-9.17235938987264","-1.06423773313637","-5.71615164935459","-3.71529224878959","-4.4318914698402","-3.58115778755229","-5.180250692939"
"09a01Nb.wav","75.1240256844424","1.37200706838648","-3.27478329239858","6.13835973035121","-4.06397574908275","5.66172910447376","-4.1039550101849","-3.31467382342633","-0.828852945779212","-0.228586962092988","-4.43855198507473","0.0334371272373821","1.22015113473549"
"09a01Wb.wav","67.9152391060483","-3.41560427400943","-9.59413483183508","3.9937930878014","-5.43171910285844","1.8444081864963","-10.1350750773688","-2.9001991552606","-4.6526660777786","-3.04748080211097","-1.70130247950596","-3.2789603832351","-0.948415998090056"
